year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e
1926,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.1320774267439764,Million tonnes/yr,4.304857157402072
1926,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.34438599027555516,Million tonnes/yr,0.9347114562995462
1927,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.6787524468467203,Million tonnes/yr,0.9089921436860373
1927,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.071160928500048,Million tonnes/yr,4.181861237938809
1927,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.3345463912532318,Million tonnes/yr,0.9080054165904382
1928,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.6587891392129721,Million tonnes/yr,0.8822570801361854
1928,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.0102444311633128,Million tonnes/yr,4.058865320307249
1928,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.3247067913237145,Million tonnes/yr,0.8812993744190798
1929,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.6388258324864181,Million tonnes/yr,0.8555220178012571
1929,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,1.9493279329193849,Million tonnes/yr,3.9358694008439854
1929,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.31486719139419717,Million tonnes/yr,0.8545933322477213
1930,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.6188625248526699,Million tonnes/yr,0.8287869542514049
1930,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,1.8884114355826502,Million tonnes/yr,3.8128734832124267
1930,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.3050275914646798,Million tonnes/yr,0.8278872900763624
1931,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.5988992181261158,Million tonnes/yr,0.8020518919164765
1931,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,1.8274949373387217,Million tonnes/yr,3.689877563749163
1931,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.29518799244235644,Million tonnes/yr,0.8011812503672544
1932,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.6280348554361321,Million tonnes/yr,0.8410706321643059
1932,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,1.9164000965701875,Million tonnes/yr,3.8693851211421544
1932,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.3095484886805557,Million tonnes/yr,0.8401576336436217
1933,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.6571704927461487,Million tonnes/yr,0.880089372412135
1933,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.005305255801653,Million tonnes/yr,4.048892678535147
1933,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.32390898582594885,Million tonnes/yr,0.8791340193822399
1934,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.6863061309633591,Million tonnes/yr,0.9191081138748879
1934,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.094210415033119,Million tonnes/yr,4.228400235928137
1934,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.3382694829713421,Million tonnes/yr,0.9181104051208577
1935,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.7154417682733756,Million tonnes/yr,0.9581268541227171
1935,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.1831155733573913,Million tonnes/yr,4.407907791489423
1935,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.35262997920954126,Million tonnes/yr,0.9570867883972249
1936,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.744577405583392,Million tonnes/yr,0.9971455943705464
1936,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.272020732588856,Million tonnes/yr,4.587415348882414
1936,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.3669904763549345,Million tonnes/yr,0.9960631741358429
1937,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.7737130438006026,Million tonnes/yr,1.0361643358332993
1937,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.360925891820322,Million tonnes/yr,4.766922906275405
1937,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.3813509735003277,Million tonnes/yr,1.0350395598744608
1938,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.802848681110619,Million tonnes/yr,1.0751830760811285
1938,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.4498310510517882,Million tonnes/yr,4.9464304636683964
1938,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.395711470645721,Million tonnes/yr,1.0740159456130791
1939,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.8319843184206354,Million tonnes/yr,1.1142018163289575
1939,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.5387362102832536,Million tonnes/yr,5.125938021061389
1939,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.41007196688392006,Million tonnes/yr,1.112992328889446
1940,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.8611199566378459,Million tonnes/yr,1.1532205577917103
1940,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.627641369514719,Million tonnes/yr,5.305445578454379
1940,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.42443246402931334,Million tonnes/yr,1.151968714628064
1941,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.8902555939478624,Million tonnes/yr,1.1922392980395398
1941,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.7165465287461847,Million tonnes/yr,5.4849531358473715
1941,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.43879296117470656,Million tonnes/yr,1.1909451003666822
1942,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.9193912312578787,Million tonnes/yr,1.2312580382873688
1942,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.8054516879776505,Million tonnes/yr,5.664460693240363
1942,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.45315345832009984,Million tonnes/yr,1.2299214861052998
1943,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.9485268694750895,Million tonnes/yr,1.270276779750122
1943,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.894356846301922,Million tonnes/yr,5.843968248801647
1943,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.46751395455829897,Million tonnes/yr,1.2688978693816673
1944,Westmoreland Mining,Investor-owned Company,Lignite Coal,0.9776625067851058,Million tonnes/yr,1.309295519997951
1944,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,2.9832620055333883,Million tonnes/yr,6.023475806194639
1944,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.48187445170369214,Million tonnes/yr,1.3078742551202853
1945,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.0067981440951221,Million tonnes/yr,1.3483142602457805
1945,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.072167164764853,Million tonnes/yr,6.202983363587629
1945,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.49623494884908553,Million tonnes/yr,1.3468506408589034
1946,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.0359337823123327,Million tonnes/yr,1.387333001708533
1946,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.1610723239963185,Million tonnes/yr,6.38249092098062
1946,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.5105954459944786,Million tonnes/yr,1.3858270265975212
1947,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.065069419622349,Million tonnes/yr,1.4263517419563618
1947,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.249977483227785,Million tonnes/yr,6.5619984783736145
1947,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.5249559422326777,Million tonnes/yr,1.4248034098738884
1948,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.0942050569323656,Million tonnes/yr,1.4653704822041917
1948,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.3388826424592497,Million tonnes/yr,6.741506035766605
1948,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.53931643937807106,Million tonnes/yr,1.4637797956125065
1949,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.123340695149576,Million tonnes/yr,1.5043892236669443
1949,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.427787801690716,Million tonnes/yr,6.9210135931595955
1949,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.5536769365234643,Million tonnes/yr,1.502756181351124
1950,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.1524763324595924,Million tonnes/yr,1.5434079639147738
1950,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.5166929600149883,Million tonnes/yr,7.100521148720882
1950,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.5680374336688575,Million tonnes/yr,1.5417325670897424
1951,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.1816119697696088,Million tonnes/yr,1.5824267041626028
1951,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.6055981192464537,Million tonnes/yr,7.280028706113873
1951,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.5823979299070566,Million tonnes/yr,1.5807089503661094
1952,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.2107476079868194,Million tonnes/yr,1.6214454456253555
1952,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.6945032784779186,Million tonnes/yr,7.459536263506863
1952,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.59675842705245,Million tonnes/yr,1.6196853361047274
1953,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.2398832452968358,Million tonnes/yr,1.660464185873185
1953,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.783408437709385,Million tonnes/yr,7.639043820899856
1953,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.6111189241978431,Million tonnes/yr,1.6586617218433457
1954,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.2690188826068522,Million tonnes/yr,1.6994829261210145
1954,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.8723135969408498,Million tonnes/yr,7.818551378292847
1954,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.6254794213432363,Million tonnes/yr,1.697638107581963
1955,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.2981545208240628,Million tonnes/yr,1.738501667583767
1955,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,3.961218756172316,Million tonnes/yr,7.9980589356858385
1955,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.6398399175814355,Million tonnes/yr,1.736614490858331
1956,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.327290158134079,Million tonnes/yr,1.7775204078315963
1956,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.050123915403781,Million tonnes/yr,8.17756649307883
1956,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.6542004147268288,Million tonnes/yr,1.7755908765969486
1957,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.3564257954440957,Million tonnes/yr,1.8165391480794255
1957,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.139029074635248,Million tonnes/yr,8.357074050471823
1957,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.668560911872222,Million tonnes/yr,1.8145672623355666
1958,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.385561433661306,Million tonnes/yr,1.8555578895421783
1958,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.2279342329595195,Million tonnes/yr,8.536581606033106
1958,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.6829214081104211,Million tonnes/yr,1.8535436456119339
1959,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.4146970709713225,Million tonnes/yr,1.8945766297900073
1959,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.3168393921909844,Million tonnes/yr,8.716089163426096
1959,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.6972819052558143,Million tonnes/yr,1.8925200313505517
1960,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.443832708281339,Million tonnes/yr,1.9335953700378368
1960,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.405744551422451,Million tonnes/yr,8.89559672081909
1960,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.7116424024012076,Million tonnes/yr,1.9314964170891695
1961,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.4729683464985495,Million tonnes/yr,1.9726141115005895
1961,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.494649710653916,Million tonnes/yr,9.07510427821208
1961,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.7260028995466008,Million tonnes/yr,1.9704728028277878
1962,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.5021039838085657,Million tonnes/yr,2.0116328517484185
1962,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.583554869885382,Million tonnes/yr,9.254611835605072
1962,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.7403633957848,Million tonnes/yr,2.0094491861041552
1963,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.5312396211185824,Million tonnes/yr,2.0506515919962482
1963,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.672460029116848,Million tonnes/yr,9.434119392998063
1963,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.7547238929301933,Million tonnes/yr,2.0484255718427726
1964,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.5603752593357927,Million tonnes/yr,2.0896703334590008
1964,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.7613651883483135,Million tonnes/yr,9.613626950391057
1964,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.7690843900755864,Million tonnes/yr,2.087401957581391
1965,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.5895108966458094,Million tonnes/yr,2.1286890737068305
1965,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.850270346672585,Million tonnes/yr,9.79313450595234
1965,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.7834448872209795,Million tonnes/yr,2.1263783433200087
1966,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.6186465339558256,Million tonnes/yr,2.1677078139546593
1966,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,4.939175505904052,Million tonnes/yr,9.972642063345331
1966,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.7978053834591788,Million tonnes/yr,2.165354726596376
1967,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.6477821721730361,Million tonnes/yr,2.2067265554174122
1967,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,5.0280806651355165,Million tonnes/yr,10.152149620738323
1967,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.8121658806045722,Million tonnes/yr,2.204331112334994
1968,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.6769178094830526,Million tonnes/yr,2.2457452956652415
1968,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,5.1169858243669815,Million tonnes/yr,10.331657178131316
1968,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.8265263777499653,Million tonnes/yr,2.2433074980736123
1969,Westmoreland Mining,Investor-owned Company,Lignite Coal,2.3834240447780237,Million tonnes/yr,3.1919055936234084
1969,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,7.2728353050033405,Million tonnes/yr,14.684512262372778
1969,Westmoreland Mining,Investor-owned Company,Bituminous Coal,1.1747521738868107,Million tonnes/yr,3.188440721314498
1970,Westmoreland Mining,Investor-owned Company,Lignite Coal,2.2652322820748476,Million tonnes/yr,3.0336219892773704
1970,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,6.9121822250028355,Million tonnes/yr,13.956321075080721
1970,Westmoreland Mining,Investor-owned Company,Bituminous Coal,1.1164973158502882,Million tonnes/yr,3.0303289376491027
1971,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.6774747858054064,Million tonnes/yr,2.24649120399101
1971,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,5.118685394357365,Million tonnes/yr,10.335088763657163
1971,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.826800902833939,Million tonnes/yr,2.244052597317709
1972,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.8094579991148,Million tonnes/yr,2.4232444585155863
1972,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,5.5214220278459125,Million tonnes/yr,11.148250451630597
1972,Westmoreland Mining,Investor-owned Company,Bituminous Coal,0.8918533495501254,Million tonnes/yr,2.420613981702953
1973,Westmoreland Mining,Investor-owned Company,Lignite Coal,1.7584980644219321,Million tonnes/yr,2.3549983984184637
1973,Westmoreland Mining,Investor-owned Company,Sub-Bituminous Coal,5.365921702130173,Million tonnes/yr,10.83428122999776
